x,y,Cell Type
787.8435063515839,1605.4939245546657,Immature Goblet
789.3665767275693,1610.8545076001235,Stem
802.195121300259,1601.4187274644255,TA2
808.7937067361029,1598.178621419781,CyclingTA
815.5285803250772,1591.113833920018,Immature Goblet
797.0777160659006,1607.0505058504364,Immature Goblet
813.6517139927207,1596.197997322127,Immature Goblet
807.241039490139,1600.7092239232018,CyclingTA
797.184577600492,1611.1767182017434,Immature Goblet
808.5377785616957,1604.2307920211765,TA2
816.050857629276,1599.2262886379383,TA1
812.0713535749504,1601.2403120685208,Stem
795.2627359819328,1612.8365503375892,TA2
818.8821636844843,1601.5697710870802,Unknown_lowcount
811.3440602563235,1606.0930638818145,Immature Goblet
808.8823782799208,1608.7112493159852,Immature Goblet
821.9516863992739,1597.7502451316132,TA2
815.4390738255346,1604.2418917248724,CyclingTA
800.3405287820718,1614.6061502539285,Immature Goblet
812.0384217154202,1609.880416758209,TA2
804.3927373047545,1611.3212660812874,CyclingTA
803.7694646723567,1623.4836546465604,Immature Goblet
810.5060798659248,1612.6485031387,Best4+ Enterocytes
815.2564974989784,1609.127563095241,Immature Goblet
824.5316116330226,1602.9759592726984,TA2
809.8875801466926,1615.4798251826055,Immature Goblet
822.6363832493658,1614.6233231278602,Immature Goblet
818.3033421060506,1619.1519267135648,CyclingTA
811.3085161286624,1619.5299831826328,Immature Goblet
809.2577338777257,1621.715532971959,Immature Goblet
826.4758878281725,1608.7271821544905,Stem
830.1715721196058,1610.4410976753538,TA2
813.7086095731377,1625.139114489842,Immature Goblet
834.0510356127177,1609.020870662036,Immature Goblet
808.1539910852371,1631.1280912915822,Immature Goblet
827.6191674649201,1616.039349959024,CyclingTA
789.6271494725289,1572.3206675821286,TA2
781.1042266862746,1576.061690455817,Stem
778.8409516762167,1579.2487501006303,CyclingTA
1202.544139748769,2373.152639416236,Enteroendocrine
1356.1797024365271,2265.032744244193,Unknown_lowcount
1356.6569910096275,2258.6402654424355,Myofibroblasts/Smooth Muscle 1
1367.039425160982,2274.7410889082694,Macrophages
1346.5261190113858,2256.2100345982035,Unknown_lowcount
1359.6023824294064,2271.699116579816,CD4+
1340.5655857005124,2254.2984396891425,Stem
1349.9143421511878,2259.3793676501155,Crypt Fibroblasts 4
1349.0468453752217,2266.2282603775484,Myofibroblasts/Smooth Muscle 1
1354.8265685249469,2273.642316024028,Cancer Associated Fibroblasts
1343.9206293586751,2262.9237437042552,Immature Goblet
1359.949975381543,2279.335458319093,Unknown_lowcount
1176.4660380165387,2404.6013398517907,Immature Goblet
1338.7941127660126,2258.451780436025,Myofibroblasts/Smooth Muscle 3
